,Unnamed: 0,username,following,followers,retweetcount,text,date,show
329,329,vin_o_nz,946,202,160,'s not important yet buffett and munger keep talking about it today,2009-07-08 11:11:27+00:00,0
330,330,GudJobBro,174,166,853,just in a mysterious whale has purchased $71 million in the past 7 days,2022-01-13 12:59:47+00:00,1
331,331,JohnnyDee62,568,2097,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2011-01-20 14:43:43+00:00,0
332,332,accointing,1563,10944,0,sign up now backhand_index_pointing_right,2018-08-06 17:01:50+00:00,0
333,333,CashRocket,85,6578,1925,so i hear warren buffett & charlie munger are marketing again,2010-10-30 03:58:11+00:00,0
334,334,KearlJeffrey,642,85,194,do not panic weak hands part ii,2021-05-13 23:29:44+00:00,0
335,335,Monicarodgers0,38,28,383,behind the scenes… $btc,2022-04-28 00:25:09+00:00,1
336,336,CashRocket,85,6578,64,charlie munger bitcoin is evil because it undermines the federal reserve system and the national currency system if by “evil” he means “attractive” and by “undermines” he means “offers an alternative to” then i'm in total agreement,2010-10-30 03:58:11+00:00,0
337,337,mahzuzjidana,4998,37,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2021-06-05 06:16:23+00:00,0
338,338,Chiguirism,681,156,122,"_eth bitcoin not crypto like a ""oh i'm really into bitcoins i love all the decentralized governance and daos happening there"" b ""which bitcoin is your favorite "" a ""oh i like solana also tezos the founder is a good guy french believes in anarchocapitalist stuff""",2021-05-31 18:19:02+00:00,0
339,339,weeblueghost,81,251,0,btc price $37 679 / £29 967 26 54 naks per usd 33 37 naks per gbp <price steady> a is one millionth of a so it is 100 if a sats are cents naks are dollars 01/05/2022 00 56 43 gmt,2020-10-17 08:24:46+00:00,0
340,340,bidenyoung45,72,1831,0,i see as ultimately bcoming a reserve currency for banks playing much the same role as gold did in the early days of banking so i advise you buy & trade for the future i personally trade with signals from _doranfx & i've accumulated over 1 4btc,2011-01-29 09:54:42+00:00,0
341,341,wobbewan_kenobi,102,35,0,r3dd06 found in a blue vault at this location join me playing it is awesome,2021-12-27 22:15:33+00:00,0
342,342,turkan_sevi,4817,30,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2013-03-01 12:29:12+00:00,0
343,343,DrBagz888,676,210,182,we know whats up the harvest is going to be legendary fox,2021-11-12 06:12:16+00:00,0
344,344,CryptoDev100972,458,94,194,do not panic weak hands part ii,2020-12-31 03:46:23+00:00,0
345,345,TeeJayShib,92,29,959,the heart of africa has adopted as legal tender only a matter of time until the rest of the continent follows,2022-02-20 17:14:59+00:00,1
346,346,crypt0bank,148,1104,959,the heart of africa has adopted as legal tender only a matter of time until the rest of the continent follows,2018-03-07 05:12:20+00:00,0
347,347,GillesKiza,25,4,683,$100 in among the first 300 people who follow and retweet drop your wallets,2022-04-05 23:45:48+00:00,1
348,348,CryptoNewz4,4,225,0,meta nft marketplace what we know so far,2021-07-15 06:08:39+00:00,0
349,349,Hassano59157951,60,33,1925,so i hear warren buffett & charlie munger are marketing again,2021-02-03 07:28:02+00:00,0
350,350,Monicarodgers0,38,28,332,5 years from now you will wish you bought more under $40 00,2022-04-28 00:25:09+00:00,1
351,351,bidenyoung45,72,1831,0,i see as ultimately bcoming a reserve currency for banks playing much the same role as gold did in the early days of banking so i advise you buy & trade for the future i personally trade with signals from _doranfx & i've accumulated over 1 4btc,2011-01-29 09:54:42+00:00,0
352,352,riskavera_,3928,1417,1319,the big day has come star-struck rocket mechanical_arm this sunday we are launching our own amazing nft platform smiling_face_with_heart-eyes partying_face to the moon smiling_face_with_sunglasses rocket rocket,2021-03-30 03:07:27+00:00,0
353,353,TickerTop,49,812,1,1 bitcoin price is $37716 88 ( 1 59% 1h) 2 ethereum price is $2734 94 ( 1 99% 1h) 3 tether price is $1 00 ( 0 00% 1h) 4 bnb price is $378 42 ( 2 21% 1h) 5 usd coin price is $1 00 ( 0 01% 1h) 12 dogecoin price is $0 13 ( 2 36% 1h),2018-02-06 13:13:35+00:00,0
354,354,lakbok2,49,33,650,the world can not afford the cost of war everyone feels the pain talks must prevail _ com 50 600 btc,2021-10-01 03:09:13+00:00,0
355,355,Hodlsville,539,427,1,everything warren buffett has accomplished is predicated on a lie sorry to say it i looked up to him at one point shines the light on false worldviews and makes you start anew,2021-01-28 20:10:51+00:00,0
356,356,b_bitcoin_only,163,76,27,still do not understand how the utxo model works for check out our most recent on our youtube channel so you can explain it easily down_arrow,2021-08-27 18:41:47+00:00,0
357,357,ElTiburonBTC,839,303,0,actually whether or not we agreed these other things are better i suspect that the other chains will be eaten by bitcoin anyway what do you think about this,2020-12-21 07:00:32+00:00,0
358,358,montaspavel,644,374,829,warren buffett just said he would not buy all the bitcoin in the world for $25 this is because he does not know how to turn on a computer,2012-06-26 01:36:52+00:00,0
359,359,DowGoldEquals1,86,7473,2,"note the red box that shows price went from about $19 00 to about $42 00 in four months reverse symmetry could have us back at around $19 00 within the next four months or much less feel free to ""remind me """,2021-02-16 01:57:35+00:00,0
360,360,soso57958629,0,0,0,bitcoin monthly return small_orange_diamond bitcoin monthly is closing with an average of 18% loss for the month of april compared to last year at 1 78% can we see a more positive closing on may,2016-02-19 01:23:21+00:00,0
361,361,notEezzy,1993,56473,397,missed time nft > how to win a gas war on an nft drop 101 (as someone who wins 99 8% of them) stage 1 preparation > open the drop website on tab 1 > find and open the drop's contract on etherscan on tab 2 > open on tab 3 stage 2 minting a thread,2018-05-05 02:22:02+00:00,0
362,362,bidenyoung45,72,1831,0,_charles i see as ultimately bcoming a reserve currency for banks playing much the same role as gold did in the early days of banking so i advise you buy & trade for the future i personally trade with signals from _doranfx & i've accumulated over 1 4btc,2011-01-29 09:54:42+00:00,0
363,363,danrwanda_,484,846,221,finder's experts predict will end 2022 at $27 per token 75% think is just 'another ' $btc $eth,2021-05-23 07:46:27+00:00,0
364,364,TheWolfofTradi2,5004,1299,0,crash apecoin ape analysis & price prediction via please look for more videos at my youtube channel,2020-06-05 03:32:47+00:00,0
365,365,nunkmukie,4004,71,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2013-02-20 10:42:01+00:00,0
366,366,stevieinsydney,1491,425,1,not everyone wants to have kids i have more bitcoin instead middle_finger,2010-06-29 07:50:04+00:00,0
367,367,Bestforyourlife,663,134,1925,so i hear warren buffett & charlie munger are marketing again,2011-07-13 02:55:25+00:00,0
368,368,crypDEFIx,4850,4466,3918,but bitcoin energy use is a problem thinking_face,2021-08-18 12:58:44+00:00,0
369,369,Eduardo73039935,220,2,1454,looking through the videos the photo files my happiest moments are often when i appear at the beach i am the daughter of the sea rolling_on_the_floor_laughing,2022-04-28 11:07:46+00:00,1
370,370,CeresExe,4997,423,122,"_eth bitcoin not crypto like a ""oh i'm really into bitcoins i love all the decentralized governance and daos happening there"" b ""which bitcoin is your favorite "" a ""oh i like solana also tezos the founder is a good guy french believes in anarchocapitalist stuff""",2011-11-20 02:23:16+00:00,0
371,371,bidenyoung45,72,1831,0,i see as ultimately bcoming a reserve currency for banks playing much the same role as gold did in the early days of banking so i advise you buy & trade for the future i personally trade with signals from _doranfx & i've accumulated over 1 4btc,2011-01-29 09:54:42+00:00,0
372,372,Samdaysammy16,488,30,40,there is a lot of tribalism and maximalism in the crypto space and many people treat crypto like a religion this is mainly seen in bitcoin where bitcoin maximalists believe that it is the only one and all the others are shitcoins,2021-10-14 03:56:25+00:00,0
373,373,cp8645,3280,3686,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2012-09-22 14:29:32+00:00,0
374,374,8BIT,3,11099,0,i guess it is time to go all in on that short anon $btc,2009-11-20 18:23:17+00:00,0
375,375,Dr_CryptoMD,300,179,0,it is always about,2017-11-06 03:03:29+00:00,0
376,376,ElTioPR07,476,107,0,ga ers let the bears bear think they can beat us them let leg kick the mfkers out,2021-12-14 11:14:03+00:00,0
377,377,arash6975,35,28,18,ret is the future website buy pancake swap contract 0x10b9dd394467f2cfbc769e07e88dc7e2c41b0965 _energy_token _the_earth,2022-01-12 17:46:26+00:00,1
378,378,Mike_Fickle,251,109,366,i could not give any less fucks what charlie munger thinks of bitcoin,2011-07-23 04:27:28+00:00,0
379,379,_goddessmg,187,308,0,the future is now the future is bitcoin,2019-11-23 17:19:07+00:00,0
380,380,Fantom_explorer,1063,82,397,missed time nft > how to win a gas war on an nft drop 101 (as someone who wins 99 8% of them) stage 1 preparation > open the drop website on tab 1 > find and open the drop's contract on etherscan on tab 2 > open on tab 3 stage 2 minting a thread,2022-01-06 06:40:54+00:00,1
381,381,_0001337,210,81,116,hugh hendry contrarian trader who shorted the 2008 crash finally seems to understand bitcoin in doing so (and i say this with love) he may be embodying a growing trend of hedge fund managers turn bitcoin surfers beaming_face_with_smiling_eyes,2021-11-18 05:36:03+00:00,0
382,382,ainanevia,4517,453,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2018-03-23 12:55:40+00:00,0
383,383,AutisticHODL,1540,1352,0,i have a very similar target also not a hater of,2015-12-30 22:09:51+00:00,0
384,384,vasthack_,175,125,0,coinbase account hacked dm for help ￼,2018-08-11 23:50:06+00:00,0
385,385,ShrekBTC,540,4294,2,$btc/usd now down to the lower end of this channel ($37 5k) likely that we see some bounce out of it once more since it has not tapped it in a while **but** if we fall under it likely that we see a capitulation event of sorts,2018-09-25 06:47:23+00:00,0
386,386,3oscarberenang,4906,93,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2022-02-20 04:44:41+00:00,1
387,387,FlyingHights,141,115,79,when do you think will hit $2t in market capitalization,2022-04-10 11:39:43+00:00,1
388,388,bayodewilliams1,1566,3261,6,"""non fungible"" basically means it is one of a kind and cannot be substituted with anything else a bitcoin for example is fungible meaning you can exchange one for another and get precisely the identical thing",2017-05-10 15:55:19+00:00,0
389,389,kennyro81559419,58,14,1925,so i hear warren buffett & charlie munger are marketing again,2020-05-21 20:31:27+00:00,0
390,390,leleng_joe,81,407,24,_abc glowing_star key highlights avalanche on ecash mount_fuji avalanche post consensus is incubating and will be launched on the mainnet soon technologist the development of avalanche pre consensus starts building continues 6/,2021-07-06 23:02:31+00:00,0
391,391,BabottKathy,25,6,50,charlie munger bitcoin is 'stupid evil and makes me look bad ' says xi jinping 'smart' to ban it in china,2021-10-04 20:30:06+00:00,0
392,392,Inchhighprivate,3036,2098,1,_urso the amount of bitcoin that will be life changing for you depends entirely on your life part of the reason i fight for bitcoin is because i believe the system that results will be better more fair for everyone so the amount of bitcoin you need now could literally be zero,2009-04-25 17:05:55+00:00,0
393,393,Samdaysammy16,488,30,698,why is $xrp so hated and why is there so much misinformation time for a thread everything started in 2013 xrp had started trading the technology had many promises it had the first ever dex where you could even trade and move btc in seconds then bitcoin maximalists came in 1/8,2021-10-14 03:56:25+00:00,0
394,394,Rafaelp377,28,4,95808,money_bag $10 00 giveaway money_bag post your result to enter rules small_orange_diamond retweet this post small_orange_diamond follow small_orange_diamond play small_orange_diamond share a screenshot of your click number and one fact about using the hashtags and,2022-03-23 02:31:08+00:00,1
395,395,eduardovaldez16,648,110,60,key technical levels support & resistance zones with scenarios and trading tips all explained in my free $btc report if you appreciate it just hit the like and share the tweet backhand_index_pointing_right,2010-12-23 22:34:19+00:00,0
396,396,leleng_joe,81,407,24,_abc glowing_star key highlights gnc handshake gnc funds a new infrastructure project for ecash chronik indexer by raipay ledger magnifying_glass_tilted_left chronik will provide first class avalanche support enabling faster cheaper & more reliable ecash development & indexing experience 7/,2021-07-06 23:02:31+00:00,0
397,397,0xGeeky,3734,29747,397,missed time nft > how to win a gas war on an nft drop 101 (as someone who wins 99 8% of them) stage 1 preparation > open the drop website on tab 1 > find and open the drop's contract on etherscan on tab 2 > open on tab 3 stage 2 minting a thread,2012-06-29 09:18:37+00:00,0
398,398,mahatir31,3241,83,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2021-11-18 17:51:25+00:00,0
399,399,OSSTRADERS,132,357,3918,but bitcoin energy use is a problem thinking_face,2018-04-17 00:35:01+00:00,0
400,400,Bestforyourlife,663,134,917,charlie munger says bitcoin is “evil ” this coming from a guy who financed the drivers of rampant obesity and diabetes in american society i'll take math and software over processed sugar,2011-07-13 02:55:25+00:00,0
401,401,bmurphypointman,18419,79697,0,on orders over $99 at,2012-06-25 04:38:20+00:00,0
402,402,bigwinME03,2108,141,97,next we take bottle_with_popping_cork clinking_glasses then then Monaco @ central london,2022-04-01 00:07:03+00:00,1
403,403,bearmarketking,53,7,11,“ok so the plan is to sneak in and search his office for hardware wallets ” my desk,2022-02-09 16:45:48+00:00,1
404,404,leleng_joe,81,407,27,_abc glowing_star key highlights news/media studio_microphone amaury séchet ( ) the founder of ecash is featured in a number of podcasts and a tv show discussing ecash crypto & cbdcs television rolled-up_newspaper _io announces support for the upcoming ecash network upgrade 8/,2021-07-06 23:02:31+00:00,0
405,405,Raff_Bassetti,30376,18135,555,just look at how many countries and cities made adoption a thing in april,2008-08-27 09:22:42+00:00,0
406,406,hasanfatemi4,1498,58,1404,droplet metabloqs airdrop droplet trophy task plus 50 00 nft mystery boxes + $25 00 worth of xdc » total airdrop pool ON!_arrow airdrop link & information,2021-01-02 04:18:24+00:00,0
407,407,insectalien,48,25,959,the heart of africa has adopted as legal tender only a matter of time until the rest of the continent follows,2021-05-29 21:07:25+00:00,0
408,408,mzuppy,4980,2614,1,panama follows el salvador as it plans to adopt bitcoin and other crypto like xdc network as legal tender,2009-05-01 19:51:36+00:00,0
409,409,MAYyourbigwinxx,4170,77,11400,explore phemex universe globe_showing_Europe-Africa and visit planet bitcoin ethereum sand and doge star-struck to collect your very own citizen phemex card flower_playing_cards grab your card and earn bonuses now downwards_button,2021-01-28 01:47:00+00:00,0
410,410,cdcm99,547,1966,0,good evening system check hr 215eh/s bh 734 313 system ok _hanke _org _e,2013-05-15 15:00:23+00:00,0
411,411,Mattia0098,267,61,13,"""if you offered me all the bitcoin in the world for $25 i would not take it"" warren buffett ok warren listen 1 call me and give it all to me 2 you are great warren but why do not you spend 5 minutes to study before talking nonsense",2017-11-26 19:03:43+00:00,0
412,412,ObeseBallerina,319,180,28,why we still listening to people's opinions when these people do not even know how to open facebook grinning_face_with_sweat,2022-03-21 02:27:03+00:00,1
413,413,mattlesnake,1368,615,0,_xiv face_with_tears_of_joy face_with_tears_of_joy bitcoin has a 94 correlation with nasdaq,2010-10-05 17:55:12+00:00,0
414,414,tictoknextblock,12,226,0,green_square block 734314 pick pick calendar 30th apr 2022 23 55 11 gmt megaphone 2 392 tx with a value of 3 88 845 ₿ ($146 53m United_States ) megaphone distributed to 6 055 recipients gem_stone raising_hands megaphone 19 026 968 75 ₿ (90 60461%) mined pick megaphone 1 973 031 25 ₿ remaining money_bag,2021-07-01 03:29:10+00:00,0
415,415,PlandemicTrader,689,835,1,$btcusd finally broke $38 019 76 price is following ta very well and sentiment after warren buffet just said he would not buy all the bitcoin in the world for $25,2020-08-04 05:31:56+00:00,0
416,416,Gabrielloubeusa,4866,4066,2,"""warren buffett says he would not pay $25 for all the in the world — and charlie munger blasts the as 'stupid' and 'evil'",2016-07-01 02:21:51+00:00,0
417,417,ErikLir74157508,73,21,938,global inflation rates United_States 8 5% Russia 16 7% Brazil 11 3% Argentina 55 1% Turkey 61 1% Venezuela 284% is the escape hatch,2021-10-08 17:50:23+00:00,0
418,418,Emreshibaa,32,37,959,the heart of africa has adopted as legal tender only a matter of time until the rest of the continent follows,2021-12-24 19:20:19+00:00,0
419,419,kultarat,2510,309,924,it is time for flexed_biceps,2010-01-17 08:04:47+00:00,0
420,420,Jacobsstuff90,368,51,0,to be fair cramer did say he sold his bitcoin in april of 21 he is an awful shill though,2017-12-18 02:58:32+00:00,0
421,421,DaveHoran1,2061,286,24,bitcoin will print $20k bullseye this year pig_face,2012-07-21 10:25:14+00:00,0
422,422,HeraldAfrican,439,118,0,idaho warns of crypto scams promising 80% returns every 24 hours – featured bitcoin news,2021-03-15 15:06:34+00:00,0
423,423,SebastianFechn6,0,0,0,i earned with the help of my friends money_with_wings anyone can try how it is simple and fun on i gaming platform my username user572878,2022-01-05 07:51:18+00:00,1
424,424,FG96498925,280,17,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2021-02-13 23:27:17+00:00,0
425,425,WestBeachMusic,314,256,0,westbeachmusic found in a green vault at this location join me playing it is awesome,2014-04-17 15:36:01+00:00,0
426,426,AgushAzbi,327,15,990,el salvador started the party collision partying_face collision,2021-01-13 13:39:19+00:00,0
427,427,titi53273788,70,40,650,the world can not afford the cost of war everyone feels the pain talks must prevail _ com 50 600 btc,2021-10-01 04:12:00+00:00,0
428,428,demarkten,52,18,0,the chaotic regulatory status quo of regulators has created a lot of uncertainty for bitcoin,2009-06-08 17:37:33+00:00,0
429,429,leleng_joe,81,407,40,_abc _io glowing_star key highlights community & milestones partying_face ecash official twitter account hits 90k+ followers partying_face our facebook community group hits 3k members partying_face hits 15k followers on twitter clapper_board the takes on the 9/,2021-07-06 23:02:31+00:00,0
430,430,CYPNFT,12,8,2,coin just has more trade volume last 24hrs than and,2022-01-30 13:41:43+00:00,1
431,431,markfrommain207,780,35,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2020-07-18 15:43:59+00:00,0
432,432,just4gud,234,19,1522,netflix is down 72% in 6 months but bitcoin is too volatile for a spot bitcoin etf lmfao,2022-02-19 07:32:13+00:00,1
433,433,btc_blockbot,70,458,0,btc latest block info block 734314 holds 2 392 transactions for a total of 3 88 84536 bitcoin including block reward block size 1 211 371 bytes,2019-11-21 22:08:19+00:00,0
434,434,airdropenjoyers,3,0,0,forger family is really badass check comment backhand_index_pointing_down,2022-03-24 01:35:11+00:00,1
435,435,shillbillyusa,929,1263,1,the price of can remain irrational longer than they can stay alive,2019-11-08 11:36:40+00:00,0
436,436,suebaker07,992,463,1,therein lies the selfish motivation of poillievre's approach he loves the currency preferred by crooks thieves and tax cheats if the national central banks got in on it bitcoin would devalue in a hurry it is not about what is good for you or the country,2013-11-01 21:55:07+00:00,0
437,437,elrondegld,379,100,194,do not panic weak hands part ii,2020-09-16 02:54:07+00:00,0
438,438,zethisyellow,0,0,1,$100 | 1 400 00 idr in 1days rt follow pushpin pushpin,2022-04-30 23:36:06+00:00,1
439,439,VioletEdison5,17,4,2,green_circle buy $dent (3 order) [spot hourly] filled 7 979 5723 / 25 00 total quantity 22 807 7239 $dent / $75 00 buy price $0 003133 average cost $0 00328836,2022-04-21 02:19:21+00:00,1
440,440,toton_fire,1513,1639,5,this is true it is hard to find truthful information when there is so much false information out there from people who are in bitcoin maximalists' pocket but you are lucky if you can find this,2019-09-23 20:47:00+00:00,0
441,441,Zerpillion,244,1033,22,_whales nice try but the xrp ledger is decentralised that is the entire point of it no regulator anywhere in the world has classified xrp as a security,2018-01-07 06:17:02+00:00,0
442,442,leleng_joe,81,407,50,_abc _io towards may the ecash team would like to thank the community for all their support building continues much more to come in may stay tuned smiling_face_with_smiling_eyes 10/ hammer_and_wrench,2021-07-06 23:02:31+00:00,0
443,443,Gentawin,6987,6386,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2017-08-19 16:56:32+00:00,0
444,444,satsleft,392,335,0,waving_hand a new block was found on the network we are at block height 734314 current price is $37713 1 and there are 197300622690011 left to mine,2021-10-14 21:31:42+00:00,0
445,445,dubbel06,2377,1203,0,bitcoin has been stable for a pretty long time now so it does not need to have any co ordinated upgrades to consensus that is not true of other chains though,2012-08-18 07:48:10+00:00,0
446,446,ByeFunds,114,93,0,you going to give me bitcoin or a blowjob or fund me an account i can i fuck you in you a,2021-01-27 16:26:05+00:00,0
447,447,zethisyellow,0,0,1,$100 | 1 400 00 idr in 1days rt follow pushpin pushpin,2022-04-30 23:36:06+00:00,1
448,448,royriojas,1276,437,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2009-08-20 20:22:38+00:00,0
449,449,SiwapilBitcoin,100,59,0,dear hodlers your memes are chef's kiss winking_face,2022-04-03 18:30:31+00:00,1
450,450,MarkQuarter,5000,610,1,$tsla & $sq are working on solar powered bitcoin mining in texas every us county & every us company with more debt than cash should consider doing same $btc & $bch bitcoin & bitcoin cash support artificial intelligence cybersecurity medical data integration all modern tech,2015-07-16 04:46:29+00:00,0
451,451,Kuenzter,2557,646,273,trident_emblem fleur-de-lis big fleur-de-lis trident_emblem wrapped_gift prizes backhand_index_pointing_down 1 x 1 x 1 x 1 x eyes check_mark 1⃣ follow all 4 projects ^ heart_exclamation 2⃣ rt & sparkling_heart 3⃣ tag 2 frens ends 48 hrs alarm_clock,2021-07-26 13:30:45+00:00,0
452,452,CYPNFT,12,8,2,coin just has more trade volume last 24hrs than and,2022-01-30 13:41:43+00:00,1
453,453,Gauss93507131,95,51,0,horses were used for transportation cars are used for transportation except faster gold is used to create jewelry and coat connectors bitcoin is used to create jewelry and coat connectors except faster hence car is to horse as bitcoin is to gold q e d,2020-12-28 19:25:02+00:00,0
454,454,CryptoQueenLive,199,542,139,traded sideways for the last 113 days,2022-04-15 14:01:20+00:00,1
455,455,AurelienOhayon,297,49707,194,do not panic weak hands part ii,2022-02-17 16:06:11+00:00,1
456,456,Bitcoindonatio3,0,19,0,bitcoin donation adress is 1nvnegryrdnycgeqdv8kqfwuhnpadscu3q please help my children,2018-02-23 22:20:00+00:00,0
457,457,CryptoCronkite,986,22832,1,bitcoin not crypto more like not bitcoin not crypto and not eating,2010-08-16 17:05:47+00:00,0
458,458,eddiegabriel923,4933,1343,182,warren buffet has said i would not buy all of the in the world for $25,2010-11-28 17:51:35+00:00,0
459,459,NaemoT,115,589,0,my thoughts are based on history and more the history prove twitter was 79% reason for trump to win the election according to logic your $43b in because you are running to be 2024 of usa United_States,2020-02-16 22:25:33+00:00,0
460,460,CryptoDirtyMike,73,130,4,$wanc just launched today on fire rocket fire,2022-01-10 18:53:24+00:00,1
461,461,CarlMar44999964,55,17,1,what do you think about state at the moment because its fear and greed index is 53 neutral with price of 43235 546896849742 usd our analytical team has done detailed research but we want to hear your opinion too,2022-03-25 23:40:05+00:00,1
462,462,XRP_Loco,516,136,0,_whales back your statement with facts instead of just posting crap show the countries show where it is centralized you cannot because you lied why do people follow you sheesh,2021-03-21 09:40:02+00:00,0
463,463,byngblood,78,61,0,why yikes there are other cryptos out there that are killin it… do not trip bitcoin is not going anywhere hell it is the og palm_tree passenger_ship smiling_face_with_sunglasses gem_stone clapping_hands_medium-light_skin_tone,2021-05-13 17:49:46+00:00,0
464,464,drjuanMcaceres,534,88,64,charlie munger bitcoin is evil because it undermines the federal reserve system and the national currency system if by “evil” he means “attractive” and by “undermines” he means “offers an alternative to” then i'm in total agreement,2021-07-04 19:03:33+00:00,0
465,465,thoughtprovo,501,93,274,bitcoin fear and greed index is 20 extreme fear current price $38 315,2016-07-23 08:34:38+00:00,0
466,466,yubBIGWIN,2020,35,11400,explore phemex universe globe_showing_Europe-Africa and visit planet bitcoin ethereum sand and doge star-struck to collect your very own citizen phemex card flower_playing_cards grab your card and earn bonuses now downwards_button,2022-03-04 15:20:23+00:00,1
467,467,Emmi21091,65,4,0,so its 1 st may and bitcoin dint hit 50 k now let us see whether you give 2500$ or you are also fooling people to increase your follower,2020-06-16 20:40:38+00:00,0
468,468,EnTranslate,0,94,0,(auto translation) crypto assets why is it crashing xym or insect breath i'm an xym holder (laughs) #投資家さんと繋がりたい #暗号資産 #仮想通貨,2022-04-16 00:53:33+00:00,1
469,469,giacaglia,1823,1028,0,there is no other asset like free yourself,2009-12-11 06:32:37+00:00,0
470,470,jamiemadden999,282,43,40,_lombrozo does not fix human nature bitcoin's proof of work consensus mechanism fixes the ability of humans to exploit and manipulate the ledgers the network is the first unalterable record of truth ever no magic just energy,2018-01-13 02:12:38+00:00,0
471,471,scott_catharine,3067,2949,6064,alex jones is currently negotiating cooperation with the doj regarding january 6 an anonymous donor just gave jones $1 million worth of bitcoin who is the donor is this witness tampering or obstruction of justice,2014-06-13 00:02:06+00:00,0
472,472,GcmrH,389,14,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2022-04-18 20:30:34+00:00,1
473,473,winsllu_,941,61,4417,$150 in 36 hours dragon_face dragon rt + follow _aicrypto + rt pushpin $ape $creek $btc $btcusd $jewel $gst $ftm $bnb $eth $nexo $looks $hex $fil $xmr,2022-04-29 12:37:25+00:00,1
474,474,Bestforyourlife,663,134,284,owning 1 is really something special make it your goal to be in this club,2011-07-13 02:55:25+00:00,0
475,475,MarkQuarter,5000,610,1,$tsla & $sq are working on solar powered bitcoin mining in texas every us county & every us company with more debt than cash should consider doing same $btc & $bch bitcoin & bitcoin cash support artificial intelligence cybersecurity medical data integration all modern tech,2015-07-16 04:46:29+00:00,0
476,476,marjowil5775,9136,8322,430,"jones expressed a mixture of ambivalence and contempt for crypto until he started working with max keiser of russia today his interest skyrocketed after that he called keiser ""hooked up with putin and the easter bunny""",2010-09-18 14:38:10+00:00,0
477,477,AbdelwahabSaidi,8,3,0,make with ' ' n,2021-02-15 16:16:05+00:00,0
478,478,deuxsdo,3,6,0,always recover if you wait long enough if there is any coin not to ever underrate then is btc because the pump will always happen if you are not following you should be there are not many who have a better understanding of value investing great tweets & tips,2012-05-25 01:44:57+00:00,0
479,479,coolkifd,316,168,650,the world can not afford the cost of war everyone feels the pain talks must prevail _ com 50 600 btc,2014-05-15 16:31:27+00:00,0
480,480,HyphensMarket,1521,122,990,el salvador started the party collision partying_face collision,2018-05-12 22:25:22+00:00,0
481,481,Andres19134816,441,81,1,_nokyc when you got an hour to spare check out my home miner guide,2021-02-19 13:10:47+00:00,0
482,482,RajeshKarwa81,217,461,555,just look at how many countries and cities made adoption a thing in april,2013-10-27 11:34:26+00:00,0
483,483,media_diamante,1287,1780,0,bitcoin struggles to hold $40k while crypto track us stocks,2019-04-02 19:00:44+00:00,0
484,484,media_diamante,1287,1780,0,swiss national bank against investing in bitcoin (btc) as a reserve currency right now report,2019-04-02 19:00:44+00:00,0
485,485,EhmayWuntee,9,9,5,initial minting token buyers for our series 1 collection will also receive an exclusive founders nft which brings lifetime airdrops artists come get in early and reap the benefits,2014-08-24 01:46:20+00:00,0
486,486,scottierolls,514,355,3,my internet friends and i are really circling the drain right now hope your leverage is okay and your beers are cold,2021-09-16 09:51:01+00:00,0
487,487,marjowil5775,9136,8322,1195,you may think of jones as a man supported in an organic way by his passionate fans well the overwhelming majority of his money is coming from two whales two very very rich men that we are still working to identify,2010-09-18 14:38:10+00:00,0
